OTU,Sample,Common,Gender,Abundance,Phylum,Class,Order,Family,Genus,Species
ASV4,S5,BHC,F,5760,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV7,S5,BHC,F,4945,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV2,S5,BHC,F,75,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV8,S5,BHC,F,71,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV77,S5,BHC,F,20,Arthropoda,Insecta,,,insect,
ASV80,S5,BHC,F,6,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV10,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV11,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV12,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV13,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV14,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV15,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV16,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV17,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV18,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV19,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV20,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV21,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV22,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV23,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV24,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV25,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV26,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV27,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV28,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV29,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV30,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV31,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV32,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV33,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV34,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV35,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV36,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV37,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV38,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV39,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV40,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV41,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV42,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV43,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV44,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV45,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV46,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV47,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV48,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV49,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV5,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV50,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV51,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV52,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV53,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV54,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV55,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,
ASV56,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,
ASV57,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV58,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV59,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,
ASV6,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV60,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV61,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV62,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV63,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV64,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV65,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV66,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV67,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV68,S5,BHC,F,0,Arthropoda,Insecta,,,insect,
ASV69,S5,BHC,F,0,Arthropoda,Insecta,,,insect,
ASV70,S5,BHC,F,0,Arthropoda,Insecta,,,insect,
ASV71,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV72,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV73,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV74,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Luxilus,
ASV75,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV76,S5,BHC,F,0,Arthropoda,Insecta,,,insect,
ASV78,S5,BHC,F,0,Arthropoda,Insecta,,,insect,
ASV79,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV81,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Luxilus,
ASV9,S5,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV1,S6,BHC,F,9080,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV3,S6,BHC,F,7831,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV4,S6,BHC,F,7017,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV7,S6,BHC,F,5946,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV2,S6,BHC,F,80,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV5,S6,BHC,F,64,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV6,S6,BHC,F,59,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV68,S6,BHC,F,54,Arthropoda,Insecta,,,insect,
ASV8,S6,BHC,F,49,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV10,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV11,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV12,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV13,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV14,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV15,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV16,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV17,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV18,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV19,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV20,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV21,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV22,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV23,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV24,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV25,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV26,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV27,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV28,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV29,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV30,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV31,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV32,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV33,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV34,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV35,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV36,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV37,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV38,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV39,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV40,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV41,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV42,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV43,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV44,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV45,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV46,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV47,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV48,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV49,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV50,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV51,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV52,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV53,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV54,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV55,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,
ASV56,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,
ASV57,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV58,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV59,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,
ASV60,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV61,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV62,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV63,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV64,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV65,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV66,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV67,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV69,S6,BHC,F,0,Arthropoda,Insecta,,,insect,
ASV70,S6,BHC,F,0,Arthropoda,Insecta,,,insect,
ASV71,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV72,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV73,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV74,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Luxilus,
ASV75,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV76,S6,BHC,F,0,Arthropoda,Insecta,,,insect,
ASV77,S6,BHC,F,0,Arthropoda,Insecta,,,insect,
ASV78,S6,BHC,F,0,Arthropoda,Insecta,,,insect,
ASV79,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV80,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV81,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Luxilus,
ASV9,S6,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV1,S7,BHC,M,9118,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV3,S7,BHC,M,7558,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV4,S7,BHC,M,6943,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV7,S7,BHC,M,5835,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV8,S7,BHC,M,95,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV68,S7,BHC,M,21,Arthropoda,Insecta,,,insect,
ASV10,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV11,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV12,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV13,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV14,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV15,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV16,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV17,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV18,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV19,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV2,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV20,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV21,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV22,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV23,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV24,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV25,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV26,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV27,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV28,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV29,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV30,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV31,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV32,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV33,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV34,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV35,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV36,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV37,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV38,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV39,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV40,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV41,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV42,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV43,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV44,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV45,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV46,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV47,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV48,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV49,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV5,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV50,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV51,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV52,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV53,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV54,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV55,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,
ASV56,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,
ASV57,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV58,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV59,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,
ASV6,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV60,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV61,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV62,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV63,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV64,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV65,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV66,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV67,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV69,S7,BHC,M,0,Arthropoda,Insecta,,,insect,
ASV70,S7,BHC,M,0,Arthropoda,Insecta,,,insect,
ASV71,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV72,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV73,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV74,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Luxilus,
ASV75,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV76,S7,BHC,M,0,Arthropoda,Insecta,,,insect,
ASV77,S7,BHC,M,0,Arthropoda,Insecta,,,insect,
ASV78,S7,BHC,M,0,Arthropoda,Insecta,,,insect,
ASV79,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV80,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV81,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Luxilus,
ASV9,S7,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV14,S8,BHC,M,2388,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV17,S8,BHC,M,1923,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV20,S8,BHC,M,1886,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV22,S8,BHC,M,1486,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV1,S8,BHC,M,49,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV6,S8,BHC,M,45,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV10,S8,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV11,S8,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV12,S8,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV13,S8,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV15,S8,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV16,S8,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV18,S8,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV19,S8,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV2,S8,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV21,S8,BHC,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
